sra_accession,site_name,raw_n_read_pairs,raw_n_bases_approx,raw_mean_percent_gc,raw_mean_mean_seq_len,raw_mean_percent_duplicates,cleaned_n_read_pairs,cleaned_n_bases_approx,cleaned_mean_percent_gc,cleaned_mean_mean_seq_len,cleaned_mean_percent_duplicates
SAMN56287640,"Chicago (CHI-D2), IL",6994939,2112100000.0,50.0,151.0,59.5110418555277,6950730,1908100000.0,50.0,137.28644761053874,61.73511280708652
SAMN56287641,"Chicago (CHI-D2), IL",7998631,2415200000.0,51.0,151.0,66.33297804052587,7972938,2082800000.0,50.0,130.62694341784672,67.63857930668104
SAMN56287642,"Chicago (CHI-D2), IL",8006969,2417800000.0,50.0,151.0,55.23369994028905,7976064,2231100000.0,50.0,139.87978744904754,56.505652912496856
SAMN56287643,"Chicago (CHI-D2), IL",32032587,9672200000.0,50.749974955191725,151.0,34.34220420881744,31937513,8998200000.0,51.0,140.8884640297446,34.47650495485669
SAMN56287644,"Chicago (CHI-D2), IL",7997606,2415000000.0,49.0,151.0,35.28374041615853,7975247,2294300000.0,49.0,143.8644737272714,35.4654155035165
SAMN56287645,"Chicago (CHI-D2), IL",7991121,2412900000.0,52.0,151.0,37.190855740671,7954697,2250300000.0,52.0,141.46978828986195,37.48445284225519
SAMN56287646,"Chicago (CHI-D2), IL",7987732,2411900000.0,51.0,151.0,24.399469939022783,7929487,2249300000.0,51.0,141.85088776865388,24.428584985259587
SAMN53135020,"Chicago (CHI-D2), IL",7990989,2412800000.0,51.0,151.0,39.51417771552999,7955649,2288800000.0,51.0,143.87186507348426,39.74840268924718
SAMN53135022,"Chicago (CHI-D2), IL",8003743,2416800000.0,51.0,151.0,26.490627982812132,7933088,2276000000.0,51.0,143.474437759924,26.25064397730023
SAMN53135024,"Chicago (CHI-D2), IL",8015628,2420200000.0,50.0,151.0,35.83838843970504,7937384,2297900000.0,50.0,144.76893570980062,35.67411781634684
SAMN53135026,"Chicago (CHI-D2), IL",8008761,2418200000.0,50.0,151.0,32.84242271770852,7974571,2337200000.0,50.0,146.55285143238427,32.91259003384353
SAMN56287647,"Chicago (CHI-D2), IL",7995232,2414100000.0,51.0,151.0,28.296443643682075,7947557,2352800000.0,51.0,148.03558074512708,28.4427512957777
SAMN56287648,"Chicago (CHI-D2), IL",7996597,2414600000.0,51.0,151.0,46.45255275186436,7905962,2185600000.0,51.0,138.2461689671668,46.725875754796434
SAMN56287649,"Chicago (CHI-D2), IL",7992021,2413200000.0,52.0,151.0,29.282329599171113,7936806,2301000000.0,52.0,144.96575064326885,29.310350798504917
SAMN56287650,"Chicago (CHI-D2), IL",7999558,2415400000.0,51.0,151.0,59.59627321944892,7837715,2141200000.0,51.0,136.62034566196908,59.705577599011235
SAMN56287651,"Chicago (CHI-D2), IL",7994394,2413800000.0,51.0,151.0,37.46691274572227,7732873,2219500000.0,51.0,143.53160410108896,35.84442726264606
SAMN56287652,"Chicago (CHI-D2), IL",7998518,2415200000.0,51.0,151.0,33.96114488958669,7912024,2267600000.0,51.0,143.32337085934017,33.74561093097228
SAMN56287653,"Chicago (CHI-D2), IL",8000396,2415900000.0,48.0,151.0,70.14866926759548,7972684,2253100000.0,48.0,141.32533504400777,70.63747626895162
SAMN56287654,"Chicago (CHI-D2), IL",7984137,2410900000.0,53.0,151.0,39.758783492116926,7810071,2298000000.0,53.0,147.13784663417272,39.68240229858204
SAMN56287655,"Chicago (CHI-D2), IL",7988746,2412100000.0,50.0,151.0,50.40772824776408,7954012,2264600000.0,50.0,142.37093337299467,50.90534744732629
SAMN56287656,"Chicago (CHI-D2), IL",7987649,2411900000.0,51.0,151.0,40.611575107220794,7943632,2285900000.0,51.0,143.90950701140235,40.68150295242808
SAMN56287657,"Chicago (CHI-D2), IL",7989016,2412100000.0,52.0,151.0,33.793797953598585,7940505,2293700000.0,52.0,144.45675142827818,33.73794297335939
SAMN56287658,"Chicago (CHI-D2), IL",7997245,2414900000.0,51.0,151.0,49.844123852035416,7951481,2257100000.0,51.0,141.94909376001775,50.426400757964274
SAMN56287659,"Chicago (CHI-D2), IL",8003405,2416600000.0,51.0,151.0,39.90310771502977,7963702,2292600000.0,51.0,143.97395061995036,40.02548604958456
SAMN56287660,"Chicago (CHI-D2), IL",7991950,2413200000.0,52.0,151.0,38.811628703001766,7926589,2287700000.0,52.0,144.32198995053233,38.801073990345095
SAMN53135075,"Chicago (CHI-D2), IL",8009530,2418400000.0,50.0,151.0,39.082052514699555,7969540,2293600000.0,51.0,143.91969523962487,39.3599258150367
SAMN53135077,"Chicago (CHI-D2), IL",7999154,2415200000.0,47.0,151.0,74.08906112536755,7972813,2266700000.0,47.0,142.16730719759764,74.5207389783207
SAMN54610802,"Chicago (CHI-D2), IL",7997612,2414700000.0,51.0,151.0,42.24179560899542,7971488,2309800000.0,51.0,144.89497268264094,42.492657145969794
SAMN54610803,"Chicago (CHI-D2), IL",7991048,2412900000.0,51.0,151.0,36.54864345165458,7959592,2294600000.0,51.0,144.15798265790508,36.912522144239794
SAMN54610804,"Chicago (CHI-D2), IL",7993861,2413600000.0,49.0,151.0,62.65813224445408,7970257,2283800000.0,49.0,143.2876080407445,63.01046748429193
SAMN54610805,"Chicago (CHI-D2), IL",8003066,2416600000.0,51.0,151.0,31.809912514539167,7966702,2313300000.0,51.0,145.20956501197108,31.97559326260951
SAMN54610806,"Chicago (CHI-D2), IL",7996607,2414400000.0,52.0,151.0,40.2291490808776,7971794,2279000000.0,52.0,142.95945893734836,40.503492886496765
SAMN54610807,"Chicago (CHI-D2), IL",7996147,2414400000.0,50.0,151.0,32.53298957064448,7949525,2263800000.0,50.0,142.4151795862017,32.63356251784126
SAMN55038729,"Chicago (CHI-D2), IL",8001603,2416000000.0,45.0,151.0,86.70944024096377,7977809,2226800000.0,45.0,139.57932779538842,87.44685975743762
SAMN55038730,"Chicago (CHI-D2), IL",7995037,2414000000.0,48.0,151.0,66.83594798549872,7967524,2274100000.0,48.0,142.73199766953948,67.42048089275995
SAMN55038731,"Chicago (CHI-D2), IL",8001396,2415900000.0,50.0,151.0,59.84516659907152,7958928,2217700000.0,50.0,139.33820578600535,60.81631061319015
SAMN55038732,"Chicago (CHI-D2), IL",8001410,2416000000.0,50.0,151.0,52.81697153259096,7963351,2245200000.0,50.0,140.9892866081126,53.61171382785681
SAMN53084823,"Ottumwa WPCF, IA",8003905,2416800000.0,49.0,151.0,55.36016631333335,7965651,2318100000.0,49.0,145.52902593899734,56.2890640616627
SAMN53084824,"Ottumwa WPCF, IA",8001397,2416100000.0,49.0,151.0,79.65565747003616,7963660,2292200000.0,49.0,143.9344893553969,80.8597692301691
SAMN53084825,"Ottumwa WPCF, IA",7996950,2414900000.0,48.0,151.0,59.97227874917512,7953554,2307900000.0,48.0,145.10106173919232,60.75167433858681
SAMN53084826,"Ottumwa WPCF, IA",7993312,2413600000.0,48.0,151.0,58.296691730157114,7949467,2264700000.0,48.0,142.47193176599134,59.20833247016252
SAMN53084827,"Ottumwa WPCF, IA",8010011,2418400000.0,48.0,151.0,70.92140063447097,7963812,2274600000.0,47.0,142.8251587305175,72.10616772580094
SAMN53084828,"Ottumwa WPCF, IA",8004403,2416800000.0,50.0,151.0,49.81275505912341,7976988,2187700000.0,49.0,137.13556401238162,50.75952357488377
SAMN53084829,"Ottumwa WPCF, IA",7989446,2412300000.0,50.0,151.0,41.40821135794212,7954342,2293200000.0,50.0,144.1585367463456,42.05681690073356
SAMN53084830,"Ottumwa WPCF, IA",7988123,2412100000.0,50.0,151.0,61.525508497596626,7959344,2232500000.0,50.0,140.2636635632283,62.62890231689193
SAMN53084831,"Ottumwa WPCF, IA",6994223,2111900000.0,50.14290808285638,151.0,51.19330347525881,6945114,1863100000.0,50.0,134.1476021127947,53.505643748556345
SAMN53084832,"Ottumwa WPCF, IA",8001870,2416000000.0,48.0,151.0,66.21922183302853,7986535,2182900000.0,47.0,136.6805402468029,67.42018450256965
SAMN53084833,"Ottumwa WPCF, IA",8005886,2417500000.0,51.0,151.0,66.25448645525242,7963797,2148300000.0,51.0,134.8865799191014,67.40253089964489
SAMN53084834,"Ottumwa WPCF, IA",8007814,2417800000.0,50.0,151.0,27.773811038506825,7958077,2241800000.0,50.0,140.8710978167213,28.48002475262968
SAMN53084835,"Ottumwa WPCF, IA",7998585,2415200000.0,48.0,151.0,37.60619306522335,7970668,2230300000.0,48.0,139.92162582860055,37.77026744416821
SAMN53084836,"Ottumwa WPCF, IA",7997665,2414800000.0,49.0,151.0,34.60818065675371,7967578,2251700000.0,49.0,141.32494761896274,34.79943976211672
SAMN53084837,"Ottumwa WPCF, IA",7997377,2414700000.0,49.0,151.0,40.94405010098242,7961548,2288800000.0,49.0,143.76698237578924,41.17723233288257
SAMN53084838,"Ottumwa WPCF, IA",7989617,2412600000.0,51.0,151.0,26.88828477673635,7951475,2257400000.0,51.0,141.962886508478,27.117848169400403
SAMN53084839,"Ottumwa WPCF, IA",7991184,2412800000.0,50.0,151.0,34.65279376781971,7963134,2263800000.0,50.0,142.15484211367033,34.87679961951836
SAMN53084840,"Ottumwa WPCF, IA",8014796,2420100000.0,50.0,151.0,27.869328268270625,7976633,2289400000.0,50.0,143.52702042327886,27.96594456279196
SAMN53084841,"Ottumwa WPCF, IA",8013167,2419500000.0,50.0,151.0,54.62549428871502,7964330,2265700000.0,50.0,142.2546201626502,54.94047571399876
SAMN53084842,"Ottumwa WPCF, IA",7996899,2414500000.0,50.0,151.0,37.906109364199864,7944270,2340400000.0,50.0,147.31713241115924,38.09762231283141
SAMN53084843,"Ottumwa WPCF, IA",7997160,2414600000.0,51.0,151.0,36.18566855527459,7948101,2333800000.0,51.0,146.8367015592781,36.44223377276461
SAMN53084844,"Ottumwa WPCF, IA",7999419,2415200000.0,51.0,151.0,25.696423637502807,7942713,2272500000.0,51.0,143.0724368990797,25.83009180508347
SAMN53084845,"Ottumwa WPCF, IA",7998346,2415100000.0,52.0,151.0,39.356707493815385,7930225,2214700000.0,52.0,139.6706502022326,39.42969654764259
SAMN53084846,"Ottumwa WPCF, IA",7999377,2415400000.0,51.0,151.0,64.20680652518539,7858833,2159400000.0,51.0,137.40908802871877,64.44697891637489
SAMN53084847,"Ottumwa WPCF, IA",8000876,2415900000.0,50.0,151.0,38.95913206655045,7934652,2238000000.0,50.0,141.04907467901555,38.97322047767989
SAMN53084848,"Ottumwa WPCF, IA",8008290,2418100000.0,52.0,151.0,28.856249488657973,7931534,2261500000.0,53.0,142.58860599979778,28.53507506965608
SAMN53084849,"Ottumwa WPCF, IA",7984952,2411100000.0,50.0,151.0,39.9157404815004,7941162,2374300000.0,50.0,149.50969574729743,40.073489016066574
SAMN53084850,"Ottumwa WPCF, IA",7984152,2410700000.0,50.0,151.0,49.327130246194905,7900066,2357700000.0,50.0,149.23496670787307,49.409149823498005
SAMN53084851,"Ottumwa WPCF, IA",7989343,2412400000.0,50.12500777598358,151.0,33.66799960760388,7956669,2311300000.0,51.0,145.26489414100297,33.94525932468118
SAMN53084852,"Ottumwa WPCF, IA",7987965,2412100000.0,50.0,151.0,25.629899558841203,7937016,2268000000.0,50.62493561812147,142.89387302482444,25.611277054084667
SAMN53084853,"Ottumwa WPCF, IA",7996037,2414400000.0,50.0,151.0,20.97239296808829,7933183,2237800000.0,50.0,141.0600451294266,21.128522431741295
SAMN53084854,"Ottumwa WPCF, IA",7999061,2415200000.0,50.0,151.0,25.770763978188228,7927954,2272500000.0,50.0,143.33260517152345,25.55229681277593
SAMN53084855,"Ottumwa WPCF, IA",8007061,2417600000.0,50.0,151.0,27.54068509240481,7941717,2255600000.0,50.0,142.0184714464139,27.53717480040488
SAMN53084856,"Ottumwa WPCF, IA",7999462,2415400000.0,51.0,151.0,21.604799600905142,7966280,2269800000.0,51.74995907751171,142.47941134381418,21.777220014548966
SAMN54703701,"Ottumwa WPCF, IA",8007970,2418200000.0,51.0,151.0,20.390190000604164,7961668,2277400000.0,51.0,143.0510690724607,20.53688207840669
SAMN54703702,"Ottumwa WPCF, IA",8003710,2416800000.0,51.0,151.0,29.92564593698251,7963398,2255500000.0,51.87496832382357,141.62494540647094,30.141478117804873
SAMN54703703,"Ottumwa WPCF, IA",7988361,2412000000.0,50.0,151.0,43.61383665172527,7957956,2222700000.0,50.0,139.66499004266925,44.20290489337807
SAMN54703704,"Ottumwa WPCF, IA",7980141,2409700000.0,51.0,151.0,29.30893897868072,7938794,2295500000.0,51.0,144.5927022416755,29.472334139767003
SAMN54703705,"Ottumwa WPCF, IA",8000901,2416000000.0,51.0,151.0,35.9212742124193,7969292,2281700000.0,51.0,143.17032623475208,36.09388273137966
SAMN54703706,"Ottumwa WPCF, IA",7989830,2412500000.0,50.50002916207229,151.0,40.85529577038825,7953587,2211200000.0,51.0,139.02506454006223,41.272148692282606
SAMN54703707,"Ottumwa WPCF, IA",7981127,2409800000.0,51.0,151.0,34.51949144932356,7941190,2172200000.0,51.0,136.78237606706298,34.87142851595492
SAMN54703708,"Ottumwa WPCF, IA",7992672,2413600000.0,52.0,151.0,34.19523156393847,7929543,2192400000.0,52.0,138.26380088991257,34.25835400608409
SAMN54703709,"Ottumwa WPCF, IA",7994183,2413800000.0,51.0,151.0,37.13219126861445,7945044,2256500000.0,51.874919257841746,142.02908863689112,37.381457887484096
SAMN55039076,"Ottumwa WPCF, IA",7990212,2412700000.0,49.0,151.0,48.82665598126878,7961078,2242600000.0,49.0,140.85963257739718,49.34285474254765
SAMN55039077,"Ottumwa WPCF, IA",7994030,2413800000.0,50.0,151.0,55.269262424145545,7960100,2219800000.0,50.0,139.45095375686236,55.805378171926336
SAMN55039078,"Ottumwa WPCF, IA",8004118,2416900000.0,50.0,151.0,41.83690697012502,7938001,2214000000.0,50.0,139.47337887712536,42.31461525431232
SAMN54703710,"Boise RWF, ID",8011197,2419000000.0,51.0,151.0,47.23474772257101,7950408,2274800000.0,51.0,143.09188276878368,47.30989359734887
SAMN54703711,"Boise RWF, ID",8011557,2419200000.0,51.0,151.0,47.70793658382158,7941536,2258400000.0,50.24999962223932,142.20954976468028,47.675901970158186
SAMN54703712,"Boise RWF, ID",8007825,2417900000.0,50.0,151.0,51.31455896691199,7939819,2274900000.0,50.0,143.27151639099077,51.47814009283939
SAMN54703713,"Boise RWF, ID",8006993,2417800000.0,50.0,151.0,46.30926564217258,7952131,2305000000.0,50.0,144.9504788716383,47.16490875554141
SAMN54703714,"Boise RWF, ID",8008334,2418100000.0,50.0,151.0,49.328823068001256,7965299,2314500000.0,50.0,145.30441531447846,50.23728274703188
SAMN54703715,"Boise RWF, ID",8016270,2420600000.0,50.0,151.0,50.80680096600224,7964773,2232200000.0,50.0,140.15695927554998,51.926599514834734
SAMN54703716,"Boise RWF, ID",8015483,2420200000.0,49.0,151.0,58.28830070602942,7987302,2275400000.0,49.12489411318115,142.46043501297433,59.576596804336035
SAMN54703717,"Boise RWF, ID",8008055,2418100000.0,49.0,151.0,49.741899407559536,7970254,2245900000.0,49.0,140.9217146655552,50.95629074317264
SAMN54703718,"Boise RWF, ID",6989762,2110500000.0,50.0,151.0,43.09952491444746,6926396,1903300000.0,50.0,137.40669873625475,44.99724943860174
SAMN54703719,"Boise RWF, ID",6990293,2110700000.0,50.0,151.0,48.44038745257878,6925817,1898500000.0,50.0,137.08590798746198,50.57158975260856
SAMN54703720,"Boise RWF, ID",6990604,2110900000.0,50.85713480551895,151.0,39.778700595821384,6916008,1912100000.0,50.0,138.2563405074141,41.36888306370714
SAMN54703721,"Boise RWF, ID",6989700,2110500000.0,50.0,151.0,50.55530353754568,6920134,1905900000.0,50.0,137.719779486929,52.40561448758342
SAMN54703722,"Boise RWF, ID",6994667,2112000000.0,50.0,151.0,51.87079057278368,6936008,1931600000.0,50.0,139.25685588886287,53.99365629572997
SAMN54703723,"Boise RWF, ID",6994752,2112000000.0,50.857201084470184,151.0,40.879938568683535,6892271,1886100000.0,50.0,136.84567720857174,42.13042743794396
SAMN54703724,"Boise RWF, ID",6994668,2112100000.0,50.0,151.0,43.422323423059275,6936364,1933000000.0,50.0,139.36902222836056,44.9894113698949
SAMN54703725,"Boise RWF, ID",6995019,2112200000.0,50.0,151.0,42.594130574006115,6930826,1944600000.0,50.0,140.2962989548432,44.32858100539831
SAMN54703726,"Boise RWF, ID",6995022,2112100000.0,50.0,151.0,43.48077468469086,6953763,1947700000.0,50.0,140.06594192238074,44.954510565411255
SAMN54703727,"Boise RWF, ID",6995215,2112200000.0,50.0,151.0,41.984216379258186,6948242,1957000000.0,50.0,140.8409917933198,43.45835897200675
SAMN54703728,"Boise RWF, ID",6990685,2110700000.0,50.0,151.0,37.48412054005217,6948215,1949800000.0,50.0,140.32331598835097,38.91319356723003
SAMN54703729,"Boise RWF, ID",6990996,2110800000.0,50.0,151.0,33.724546544211286,6947016,1952500000.0,50.0,140.54518681114308,34.86235435752624
SAMN54703730,"Boise RWF, ID",6997494,2112800000.0,50.0,151.0,34.39757172569846,6904923,1935700000.0,49.856964371651934,140.18802302357318,35.50374714615315
SAMN54703731,"Boise RWF, ID",8008085,2418100000.0,50.0,151.0,39.46508274165949,7973819,2269700000.0,50.0,142.3298104082874,40.45133632060936
SAMN54703732,"Boise RWF, ID",8006822,2417600000.0,49.0,151.0,40.18844913165689,7972101,2257600000.0,49.0,141.60836246304456,41.15812593006704
SAMN54703733,"Boise RWF, ID",7997092,2414600000.0,50.0,151.0,43.20068513449083,7887754,2246100000.0,50.0,142.398535248437,42.92206981560103
SAMN54703734,"Boise RWF, ID",7994642,2414100000.0,50.0,151.0,38.524567135825805,7968959,2302700000.0,50.0,144.49965829915803,38.726975813172835
SAMN54703735,"Boise RWF, ID",7996455,2414400000.0,49.0,151.0,45.86061611986818,7972275,2276000000.0,49.0,142.76407468382612,46.13855704423926
SAMN54703736,"Boise RWF, ID",7989250,2412200000.0,49.0,151.0,40.81070127807143,7891454,2246500000.0,49.0,142.36337492431687,40.68768732236064
SAMN54703737,"Boise RWF, ID",7991223,2413100000.0,49.0,151.0,40.10846094174214,7957674,2312400000.0,49.0,145.31908023626,40.283437647016065
SAMN54703738,"Boise RWF, ID",8005445,2417200000.0,50.0,151.0,40.94163815379666,7969512,2289300000.0,50.0,143.64304131796277,41.13893859573932
SAMN54703739,"Boise RWF, ID",8012714,2419300000.0,50.0,151.0,41.83007628061007,7945678,2297700000.0,50.0,144.60889316179183,41.90020569660258
SAMN54703740,"Boise RWF, ID",8006434,2417500000.0,50.0,151.0,37.143702349936085,7972787,2322500000.0,50.0,145.67189384339505,37.254188211996976
SAMN54703741,"Boise RWF, ID",7997276,2414700000.0,50.0,151.0,36.17290651887342,7949212,2357500000.0,50.0,148.30384961427623,36.34808164595236
SAMN54703742,"Boise RWF, ID",7995129,2414200000.0,50.0,151.0,38.606321736578856,7936819,2313100000.0,50.0,145.73909944273643,38.732375892582226
SAMN54703743,"Boise RWF, ID",7995095,2414000000.0,50.0,151.0,37.64855979340781,7947976,2292200000.0,50.0,144.22770124117133,37.83132073536909
SAMN54703744,"Boise RWF, ID",7998972,2415200000.0,50.0,151.0,38.37169026542655,7934256,2300600000.0,50.0,145.00605280444694,38.47992040721205
SAMN54703745,"Boise RWF, ID",7995370,2414200000.0,52.0,151.0,45.051535927496055,7248136,2075700000.0,50.0,143.21829922893278,40.02980279447738
SAMN54703746,"Boise RWF, ID",8010888,2418900000.0,50.0,151.0,36.40692828508104,7984654,2313100000.0,50.0,144.8661607002633,36.50759417992288
SAMN54703747,"Boise RWF, ID",7992432,2413500000.0,50.75003690991678,151.0,46.06241931622119,7855778,2286500000.0,50.0,145.54692985214194,45.517043790612135
SAMN54703748,"Boise RWF, ID",7984309,2411000000.0,50.0,151.0,44.69578467344128,7943432,2375600000.0,50.0,149.55898445407476,44.93122565038243
SAMN54703749,"Boise RWF, ID",7999455,2415300000.0,50.0,151.0,41.701906852135664,7906998,2324000000.0,50.0,146.97449133033803,41.45528309980358
SAMN54703750,"Boise RWF, ID",7997764,2415000000.0,50.0,151.0,38.78954782895254,7967080,2298900000.0,50.0,144.29018316622904,38.949525170898774
SAMN54703751,"Boise RWF, ID",8001904,2416100000.0,50.0,151.0,37.48262303946437,7946242,2244600000.0,50.0,141.25460960036204,37.912391209361104
SAMN54703752,"Boise RWF, ID",8003420,2416600000.0,50.0,151.0,35.23208082417301,7935011,2267800000.0,50.0,142.91570396058682,35.454022932822845
SAMN54703753,"Boise RWF, ID",7998124,2415200000.0,49.0,151.0,37.98578289034796,7923180,2302000000.0,49.0,145.28833700610107,37.97131296987964
SAMN54703754,"Boise RWF, ID",8005120,2417000000.0,50.0,151.0,37.6544861099781,7958318,2321000000.0,50.0,145.83034675166286,37.780902040171654
SAMN54703755,"Boise RWF, ID",7998311,2415200000.0,51.0,151.0,35.91032188875251,7964555,2290500000.0,51.0,143.81821865753955,36.21428238582827
SAMN54703756,"Boise RWF, ID",8008058,2418100000.0,51.0,151.0,28.038545598056977,7926270,2293500000.0,50.0,144.69782356644424,27.97334243347182
SAMN54703757,"Boise RWF, ID",7996607,2414400000.0,50.0,151.0,31.49260148410426,7972533,2312200000.0,50.0,145.02657147985465,31.68530706746368
SAMN54703758,"Boise RWF, ID",7984373,2411000000.0,50.0,151.0,35.79375318413183,7926163,2301400000.0,50.0,145.19695809939816,35.967479305355425
SAMN54703759,"Boise RWF, ID",7995950,2414500000.0,50.0,151.0,40.93707806194507,7964924,2317700000.0,50.0,145.51233684087885,41.10956675744368
SAMN54703760,"Boise RWF, ID",8005238,2417100000.0,50.0,151.0,41.45800626541231,7972419,2310100000.0,50.0,144.89500602013015,41.727238040855966
SAMN54703761,"Boise RWF, ID",7984795,2411100000.0,50.0,151.0,40.771687204586854,7943939,2250300000.0,50.0,141.6536245431895,41.1585785327039
